key	cost	effect_bundle	category	pre_requisite_set
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blazing_aura_contact_burning_flaming_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blazing_aura_contact_burning_flaming_attacks	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blazing_aura_contact_searing_flaming_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blazing_aura_contact_searing_flaming_attacks	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blazing_aura_flaming_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blazing_aura_flaming_attacks	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blazing_aura_flaming_sword_of_rhuin_contact_burning_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blazing_aura_flaming_sword_of_rhuin_contact_burning_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blazing_aura_wake_of_fire_contact_burning_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blazing_aura_wake_of_fire_contact_burning_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blood_frenzy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_blood_frenzy	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_bloodgreed	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_bloodgreed	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_bloodthirst	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_bloodthirst	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_chaos_armour	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_chaos_armour	armour	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_chilling_aura	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_chilling_aura	armour	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_chilling_aura_contact_frostbite_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_chilling_aura_contact_frostbite_ammo_type_frozen	armour	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_crowfeast	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_crowfeast	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_crush_the_weak	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_crush_the_weak	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_crush_the_weak_attribute_causes_fear	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_crush_the_weak_attribute_causes_fear	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_dread_aversion	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_dread_aversion	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_dread_legion_attribute_causes_terror_daemonic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_dread_legion_attribute_causes_terror_daemonic	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_dread_legion_attribute_causes_terror_daemonic_contact_magic_attacks_ammo_type_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_dread_legion_attribute_causes_terror_daemonic_contact_magic_attacks_ammo_type_magic	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_dread_legion_causes_terror	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_dread_legion_causes_terror	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_flame_incarnate_contact_burning_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_flame_incarnate_contact_burning_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_flame_incarnate_contact_scorching_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_flame_incarnate_contact_scorching_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_flame_incarnate_contact_searing_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_flame_incarnate_contact_searing_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_flame_incarnate_wake_of_fire_contact_burning_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_flame_incarnate_wake_of_fire_contact_burning_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_flesh_stitch	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_flesh_stitch	armour	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_frenzied_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_frenzied_charge	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_frenzy_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_frenzy_immPsy	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_gorefeast	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_gorefeast	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_gravity_shift	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_gravity_shift	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_horrible_regeneration	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_horrible_regeneration	armour	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_immaculate_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_immaculate_charge	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_miasma_of_dispair	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_miasma_of_dispair	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_monstrous_strength_bonus_vs_infantry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_monstrous_strength_bonus_vs_infantry	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_murderous_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_murderous_charge	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_overwhelming_odor	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_overwhelming_odor	armour	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_rage	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_rage	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_relentless_assault	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_relentless_assault	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_run_them_down	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_run_them_down	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_soul_rend	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_soul_rend	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_stand_or_die	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_stand_or_die	armour	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_terrifying_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_terrifying_charge	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_thornmail	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_thornmail	armour	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_undeath_resurgent	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_undeath_resurgent	armour	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_undying_tide	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_undying_tide	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_unstoppable_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_unstoppable_charge	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_vicious_war_cry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_vicious_war_cry	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_violent_war_cry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_violent_war_cry	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_withering_heat	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_withering_heat	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_withering_heat_contact_burning_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_withering_heat_contact_burning_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_withering_heat_wake_of_fire_contact_burning_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_melee_withering_heat_wake_of_fire_contact_burning_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_expert_skirmisher	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_expert_skirmisher	arrow	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_slippery_attribute_stalk_vanguard_snipe	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_slippery_attribute_stalk_vanguard_snipe	arrow	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_barbed	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_barbed	arrow	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_barbed_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_barbed_greater	arrow	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_fire_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_fire_charge	arrow	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_fire_charge_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_fire_charge_greater	arrow	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_flaming	arrow	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_flaming_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_flaming_greater	arrow	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_ice_shard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_ice_shard	arrow	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_ice_shard_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_ice_shard_greater	arrow	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_poison	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_poison	arrow	
nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_poison_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_ability_ranged_volley_poison_greater	arrow	
nanu_dynamic_ror_special_forces_of_order_enemy_all_ability_warp_lightning_contact_warp_zap_magic_attacks_ammo_type_lightning	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_ability_warp_lightning_contact_warp_zap_magic_attacks_ammo_type_lightning	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_ability_warp_storm_aura_contact_warp_zap_magic_attacks_ammo_type_lightning	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_ability_warp_storm_aura_contact_warp_zap_magic_attacks_ammo_type_lightning	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_ability_warp_storm_contact_warp_zap_magic_attacks_attacks_ammo_type_lightning	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_ability_warp_storm_contact_warp_zap_magic_attacks_attacks_ammo_type_lightning	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_daemonic_wrath_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_daemonic_wrath_large	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_daemonic_wrath_large_attribute_daemonic_causes_fear_magic_attacks_ammo_type_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_daemonic_wrath_large_attribute_daemonic_causes_fear_magic_attacks_ammo_type_magic	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_daemonic_wrath_small	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_daemonic_wrath_small	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_daemonic_wrath_small_attribute_daemonic_causes_fear_magic_attacks_ammo_type_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_daemonic_wrath_small_attribute_daemonic_causes_fear_magic_attacks_ammo_type_magic	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_flaming_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_flaming_large	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_flaming_large_burning_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_flaming_large_burning_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_flaming_medium	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_flaming_medium	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_flaming_medium_burning_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_flaming_medium_burning_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_flaming_small	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_flaming_small	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_flaming_small_burning_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_flaming_small_burning_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_gaseous_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_gaseous_large	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_gaseous_medium	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_gaseous_medium	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_gaseous_small	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_gaseous_small	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_purple_sun	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_purple_sun	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_rancid_blood	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_rancid_blood	weapon	
nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_warp_discharge_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_forces_of_order_enemy_all_death_explosion_warp_discharge_large	weapon	
